intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5299000,0.02284386504918824,0.953915391539154,0.02284386504918824,0.03702705635935558,9.464427250424608,9.0,4.268539252684556,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429065.1 Pedobacter sp. ASV17 strain=ASV17, ASM1642906v1",f0ef73ff9c535b91c9776aab04acba60,0.953915391539154,5299000,0,75160000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8852319565615412,0.9984792124234155,0.9418555844924783,0.9984792124234155,False,50152,50152,1354469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429065
4599000,0.019826181423139598,0.9894578313253012,0.019826181423139598,0.10944288868922064,32.23244183518156,32.0,24.920637326289732,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.9894578313253012,4599000,1,70561000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8811954139352397,0.9996581832393802,0.9404267985873099,0.9996581832393802,False,148237,198389,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
4267000,0.01839493718907081,0.9775486827033218,0.01839493718907081,0.04622992478971464,14.674712913053668,14.0,5.465285582824773,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428745.1 Elizabethkingia sp. ASV34 strain=ASV34, ASM1642874v1",c81c05f60ced59b403938042c0028901,0.9775486827033218,4267000,2,66294000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.879068111392585,0.9992677783637198,0.9391679448781525,0.9992677783637198,False,62617,261006,1354469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola
4300000,0.018537199417155963,0.6102350917431193,0.018351827422984402,0.10547971197568937,33.560958421423535,33.0,13.163117435741345,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016027775.1 Delftia acidovorans strain=FDAARGOS_891, ASM1602777v1",859536f9de7e15e54103da181c6e4cb3,0.6163990825688074,4257000,3,62037000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8792866016693288,0.984512771400618,0.9318996865349733,0.984512771400618,False,142869,403875,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
3843000,0.016567083107007063,0.5824476161554814,0.016536906270746575,0.007557205074460914,2.6684045881126175,2.0,8.662153405803455,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428805.1 Achromobacter sp. ASV32 strain=ASV32, ASM1642880v1",7611d959c597eb2462948a8ef0812806,0.5835104767689038,3836000,4,58201000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8761053335147725,0.9827729231556306,0.9294391283352015,0.9827729231556306,False,10236,414111,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Achromobacter;s__Achromobacter sp016428805
3757000,0.016196339118663944,0.5147442051844741,0.016179095212229377,0.007796413206946781,2.8137490007993606,2.0,1.9428835039791519,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001020715.1 Pseudomonas fluorescens strain=AU11706, ASM102071v1",c6977b40133feb246e2dc2da1be2514c,0.5152928267727335,3753000,5,54448000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8754659381301052,0.978839355674002,0.9271526469020537,0.978839355674002,False,10560,424671,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
3516000,0.01515739375598148,0.4308125995832823,0.015153082779372839,0.005417621222781769,2.087624466571835,2.0,1.4680099131350706,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429015.1 Rhizobium sp. ASV20 strain=ASV20, ASM1642901v1",aa2cb872a478ccf7e950c9f040733823,0.430935163622993,3515000,6,50933000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8735956620050347,0.9732106135143765,0.9234031377597056,0.9732106135143765,False,7338,432009,1354469,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp016429015
3256000,0.01403653983773484,0.7392491467576792,0.014006363001474354,0.06439571522124168,26.845798707294552,27.0,14.957966603038532,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429115.1 Aquitalea sp. ASV15 strain=ASV15, ASM1642911v1",05a02e5d6bb4ca8a0a6dbe998cdab2c8,0.7408418657565415,3249000,7,47684000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8714333882800483,0.9903702758459011,0.9309018320629747,0.9903702758459011,False,87222,519231,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
3246000,0.013993430071648431,0.7840716533526991,0.013963253235387945,0.060218432463201445,25.181846248842234,24.0,8.997991140756703,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.7857661583151779,3239000,8,44445000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8713469244780689,0.9922528732901914,0.9317998988841302,0.9922528732901914,False,81564,600795,1354469,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
3114000,0.01342438115930783,0.7025988700564971,0.013402826276264625,0.009991369311516174,4.352846574461242,4.0,2.569455095517154,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429155.1 Pedobacter sp. ASV12 strain=ASV12, ASM1642915v1",8ea15f9c0e21bf88fa984f9c1e9dea06,0.703728813559322,3109000,9,41336000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA7_P43_M01_WK9_2.trim.fastq.gz,DNA7_P43_M01_WK9,2fcc21c0,231966000,31,DNA,1000,231966,True,0.8701807921967663,0.9887297261079198,0.9294552591523431,0.9887297261079198,False,13533,614328,1354469,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429155
