intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4648000,0.04010976683177715,0.8289637952559301,0.04010976683177715,0.024129506045290815,3.7183734939759034,3.0,2.490876247452609,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428845.1 Citrobacter sp. ASV29 strain=ASV29, ASM1642884v1",232b94266f57b1c18c7f2ee192cb4237,0.8289637952559301,4648000,0,50295000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.9014539640151533,0.9939673410472933,0.9477106525312233,0.9939673410472933,False,17283,17283,716260,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii
4259000,0.036752903815950706,0.9757159221076747,0.036752903815950706,0.05683550665959289,9.558347029819206,9.0,4.705665201415383,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428745.1 Elizabethkingia sp. ASV34 strain=ASV34, ASM1642874v1",c81c05f60ced59b403938042c0028901,0.9757159221076747,4259000,1,46036000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8989159485540684,0.9992072886085765,0.9490616185813225,0.9992072886085765,False,40709,57992,716260,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola
4216000,0.03638183669594933,0.6162620649312665,0.03636457776013531,0.020320833216988243,3.4539629805410534,3.0,2.4487421496317734,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013407925.2 Pseudomonas protegens strain=H1F5C, ASM1340792v2",c61fec04b32dbdf4801cbdf9e64ddfb8,0.6165545481134834,4214000,2,41822000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8986217444114254,0.98452078041058,0.9415712624110026,0.98452078041058,False,14555,72547,716260,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
4065000,0.035078787041990994,0.7317731773177317,0.035078787041990994,0.015215145338284981,2.6809348093480936,2.0,3.22593931886282,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429065.1 Pedobacter sp. ASV17 strain=ASV17, ASM1642906v1",f0ef73ff9c535b91c9776aab04acba60,0.7317731773177317,4065000,3,37757000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8975650921936068,0.9899768704009391,0.943770981297273,0.9899768704009391,False,10898,83445,716260,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429065
3491000,0.03012547246336791,0.539258114374034,0.03010821352755389,0.02051210454304303,4.210948695901404,3.0,10.40940033305127,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001969245.1 Delftia acidovorans, ASM196924v1",a9d24acf9ef9982b0843636cc7338ba1,0.5395672333848531,3489000,4,34268000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8931684021866281,0.9802939190838251,0.9367311606352267,0.9802939190838251,False,14692,98137,716260,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
3246000,0.02801125282615074,0.7852820140401839,0.027993993890336723,0.06624270516292967,14.626078914919852,14.0,5.570405598683674,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.7857661583151779,3244000,5,31024000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8910743709635456,0.9922528732901914,0.9416636221268685,0.9922528732901914,False,47447,145584,716260,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
3091000,0.026673685300564368,0.6974011299435028,0.02663053796102932,0.01906151397537207,4.424173687621517,4.0,2.6305053149951196,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429155.1 Pedobacter sp. ASV12 strain=ASV12, ASM1642915v1",8ea15f9c0e21bf88fa984f9c1e9dea06,0.6985310734463277,3086000,6,27938000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8896690543280402,0.9884933073102422,0.9390811808191413,0.9884933073102422,False,13653,159237,716260,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429155
2285000,0.01971833416751523,0.5185437997724687,0.019666557360073177,0.007911931421550833,2.486616937253181,2.0,3.7964523413640343,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429115.1 Aquitalea sp. ASV15 strain=ASV15, ASM1642911v1",05a02e5d6bb4ca8a0a6dbe998cdab2c8,0.5199089874857793,2279000,7,25659000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.881040380190134,0.9791209999776207,0.9300806900838774,0.9791209999776207,False,5667,164904,716260,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
2060000,0.017776703888438238,0.29899753014673836,0.017759444952624222,0.035473152207299026,12.345966958211855,12.0,6.647799036816145,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016919365.1 Sphingobacterium siyangense strain=PDNC006, ASM1691936v1",66c2c1e2c10872d77cf97c8303222119,0.29928810111869825,2058000,8,23601000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8780992138435797,0.9618329696319898,0.9199660917377848,0.9618329696319898,False,25408,190312,716260,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium siyangense
1708000,0.014739131185171122,0.5688103965344885,0.014730501717264113,0.009807890989305559,4.115407147041593,4.0,2.597401341153435,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017304125.1 Sphingomonadales bacterium, ASM1730412v1",0c90f3a3842f682e6f057b9a3fe4c6bd,0.5691436187937354,1707000,9,21894000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA21_P33_M09_WK1_2.trim.fastq.gz,DNA21_P33_M09_WK1,9b9e8099,115882000,31,DNA,1000,115882,True,0.8728074566083824,0.9819829139304302,0.9273951852694063,0.9819829139304302,False,7025,197337,716260,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp017304125
