intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5304000,0.01846385206639189,0.8053446705132098,0.01846385206639189,0.02231951606148352,7.013386123680242,6.0,14.22030955776919,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428805.1 Achromobacter sp. ASV32 strain=ASV32, ASM1642880v1",7611d959c597eb2462948a8ef0812806,0.8053446705132098,5304000,0,63990000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8791741562102982,0.9930409422972939,0.936107549253796,0.9930409422972939,False,37199,37199,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Achromobacter;s__Achromobacter sp016428805
4685000,0.016309039768296757,0.76901593560046,0.016295115294641862,0.013006867635711706,4.63106173894467,4.0,3.1731302074831156,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_002483375.1 Delftia acidovorans, ASM248337v1",35e5e4e4fa881e76842bb8c40fdef1aa,0.7696730737637588,4681000,1,59309000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8756617906016496,0.9915907368881641,0.9336262637449069,0.9915907368881641,False,21678,58877,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
4035000,0.014046312799376183,0.5159309021113244,0.014035869444135011,0.004981225902374692,2.0590277777777777,2.0,1.5315750293919546,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429255.1 Rhizobium sp. ASV8 strain=ASV8, ASM1642925v1",a49478a5e63eb276530fb93c8a2331a7,0.5163147792706334,4032000,2,55277000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8714529538436876,0.978901917572429,0.9251774357080582,0.978901917572429,False,8302,67179,1666658,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium sp016429255
4069000,0.014164670825442798,0.8657487091222031,0.01400802049682522,0.01007285237883237,4.171968190854871,3.0,4.396902658130116,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.8754302925989673,4024000,3,51253000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8716888674876979,0.9957175909207279,0.9337032292042129,0.9957175909207279,False,16788,83967,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
4006000,0.013945360365378188,0.6702928870292887,0.013941879246964465,0.007214437515075079,3.002247191011236,3.0,2.168263875437746,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_004366295.1 Raoultella planticola strain=103_o, ASM436629v1",810a0dc5fc27782e8083ee72a5efbdfc,0.6704602510460251,4005000,4,47248000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8712502081950169,0.9871863238777341,0.9292182660363755,0.9871863238777341,False,12024,95991,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella planticola
3747000,0.013043750696223683,0.850967007963595,0.013019382867327615,0.12005282427468623,53.49919786096257,57.0,30.175666603598774,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429115.1 Aquitalea sp. ASV15 strain=ASV15, ASM1642911v1",05a02e5d6bb4ca8a0a6dbe998cdab2c8,0.8525597269624573,3740000,5,43508000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8693737680593276,0.9948676669065546,0.9321207174829411,0.9948676669065546,False,200087,296078,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
3247000,0.011303191489361703,0.784555797627693,0.011282304778879359,0.0872668537876397,44.87627275532243,44.0,11.817878837616133,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.7860082304526749,3241000,6,40267000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8653664127045219,0.9922627326206942,0.928814572662608,0.9922627326206942,False,145444,441522,1666658,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
2802000,0.00975409379525454,0.35828739905140367,0.009729725966358472,0.007549839259164148,4.501967799642218,4.0,2.702595266126115,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023433835.1 Proteobacteria bacterium, ASM2343383v1",a98304557e3be1b4365692efc859aae7,0.3591847199077041,2795000,7,37472000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8612615561250752,0.9675098933227285,0.9143857247239018,0.9675098933227285,False,12583,454105,1666658,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionaceae;g__JAFKFH01;s__JAFKFH01 sp023433835
2537000,0.00883159741561769,0.4969518190757129,0.00879678623148045,0.006271232610409574,4.13612979817966,3.0,2.8402368788654497,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017305755.1 Rhizobiales bacterium, ASM1730575v1",489c9fb2cf6bb0830efaea6efa0b616e,0.49891838741396266,2527000,8,34945000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8585057377077073,0.9778202263201982,0.9181629820139527,0.9778202263201982,False,10452,464557,1666658,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Kaistiaceae;g__Kaistia;s__Kaistia hirudinis
2519000,0.008768937284170658,0.38747884940778343,0.008768937284170658,0.0026574138185518565,1.758237395791981,1.0,1.0981536661184605,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001302245.1 Chitinophagaceae bacterium PMP191F strain=PMP191F, ASM130224v1",7e3040820a2294bca9d5bdcd813cdf0e,0.38747884940778343,2519000,9,32426000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA17_P18_M06_WK9_2.trim.fastq.gz,DNA17_P18_M06_WK9,950e6be3,287264000,31,DNA,1000,287264,True,0.8583085731251053,0.969879271243697,0.9140939221844011,0.969879271243697,False,4429,468986,1666658,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__PMP191F;s__PMP191F sp001302245
