intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4708000,0.03143843529011105,0.8475247524752475,0.03143843529011105,0.014696471480357711,3.243840271877655,3.0,3.525308164789274,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429065.1 Pedobacter sp. ASV17 strain=ASV17, ASM1642906v1",f0ef73ff9c535b91c9776aab04acba60,0.8475247524752475,4708000,0,56362000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8943983668050061,0.9946775940201713,0.9445379804125886,0.9946775940201713,False,15272,15272,1039161,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429065
4681000,0.03125813840123403,0.6845568879789412,0.03125813840123403,0.043001998727819846,9.546250801110874,9.0,4.834678472980267,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_013407925.2 Pseudomonas protegens strain=H1F5C, ASM1340792v2",c61fec04b32dbdf4801cbdf9e64ddfb8,0.6845568879789412,4681000,1,51681000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8942324445525024,0.987849149952421,0.9410407972524617,0.987849149952421,False,44686,59958,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_AP
4267000,0.028493586105119765,0.9775486827033218,0.028493586105119765,0.055497656282327765,13.515584719943755,13.0,5.68614550215656,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428745.1 Elizabethkingia sp. ASV34 strain=ASV34, ASM1642874v1",c81c05f60ced59b403938042c0028901,0.9775486827033218,4267000,2,47414000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8915652494341803,0.9992677783637198,0.9454165138989501,0.9992677783637198,False,57671,117629,1039161,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola
3943000,0.026330023438595553,0.7028714107365793,0.026316668113493553,0.009399890873502759,2.4785587414361836,2.0,1.6768524402831249,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428845.1 Citrobacter sp. ASV29 strain=ASV29, ASM1642884v1",232b94266f57b1c18c7f2ee192cb4237,0.7032281077224898,3941000,3,43473000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.889296973647954,0.9887070252233842,0.9390019994356691,0.9887070252233842,False,9768,127397,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii
3936000,0.026283279800738548,0.5908681285671373,0.026269924475636548,0.02362194116214908,6.239705134722929,4.0,14.419234580646163,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_000018665.1 Delftia acidovorans SPH-1 strain=SPH-1, ASM1866v1",2dc41621472bcb21e0d78bdd26abd3aa,0.5911685190747973,3934000,4,39539000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8892460018769298,0.9831863679528234,0.9362161849148767,0.9831863679528234,False,24547,151944,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
3250000,0.021702403290752105,0.7862503025901719,0.021689047965650105,0.09208678924632469,29.46213054187192,29.0,8.731760406456806,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.7867344468651658,3248000,5,36291000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8837694039725468,0.9922922929909868,0.9380308484817668,0.9922922929909868,False,95693,247637,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
3224000,0.021528784064426088,0.727457627118644,0.021495395751671083,0.023023381362464526,7.4324324324324325,7.0,3.4401668673474863,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429155.1 Pedobacter sp. ASV12 strain=ASV12, ASM1642915v1",8ea15f9c0e21bf88fa984f9c1e9dea06,0.728587570621469,3219000,6,33072000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8835404469389116,0.9898375561695879,0.9366890015542497,0.9898375561695879,False,23925,271562,1039161,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429155
2236000,0.014931253464037448,0.5073947667804323,0.014891187488731444,0.005299467551226422,2.469506726457399,2.0,5.693573848186476,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429115.1 Aquitalea sp. ASV15 strain=ASV15, ASM1642911v1",05a02e5d6bb4ca8a0a6dbe998cdab2c8,0.5087599544937429,2230000,7,30842000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8731721585634293,0.9784365662383857,0.9258043624009076,0.9784365662383857,False,5507,277069,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Aquitalea;s__Aquitalea magnusonii
2130000,0.01422342123363138,0.44922547332185886,0.013942959406489352,0.003631776019307884,1.8074712643678161,1.0,1.6462257204701554,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.4582616179001721,2088000,8,28754000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8718052624270877,0.9751427066521059,0.9234739845395967,0.9751427066521059,False,3774,280843,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
2075000,0.013856149793326344,0.5367304707708226,0.013856149793326344,0.005740207725270675,2.874698795180723,2.0,2.007386562894679,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_014717515.1 Acinetobacter seifertii strain=AS79, ASM1471751v1",1b68a5b6805a5cf0edfa70a42b72e3e9,0.5367304707708226,2075000,9,26679000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA20_P1_M09_WK1_2.trim.fastq.gz,DNA20_P1_M09_WK1,01da2d45,149753000,31,DNA,1000,149753,True,0.8710698583926205,0.9801272407029711,0.9255985495477959,0.9801272407029711,False,5965,286808,1039161,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter seifertii
