intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5030000,0.027176555763266805,0.8263512403482832,0.027176555763266805,0.0882874744765184,14.02882703777336,14.0,5.853085711131647,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_002483375.1 Delftia acidovorans, ASM248337v1",35e5e4e4fa881e76842bb8c40fdef1aa,0.8263512403482832,5030000,0,58135000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8902052319963503,0.9938661357060774,0.9420356838512138,0.9938661357060774,False,70565,70565,799264,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
4072000,0.02200058351252931,0.867039586919105,0.02177366197335293,0.01727214036913961,3.425558312655087,3.0,3.3727549280836113,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.8760757314974182,4030000,1,54105000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8841585183767062,0.9957412639134039,0.939949891145055,0.9957412639134039,False,13805,84370,799264,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
4000000,0.021611575159655512,0.6062860613422412,0.021573754903126113,0.013184629859470713,2.6391184573002753,2.0,5.1072879404758025,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428805.1 Achromobacter sp. ASV32 strain=ASV32, ASM1642880v1",7611d959c597eb2462948a8ef0812806,0.6073489219556635,3993000,2,50112000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8836498481242131,0.9840431387752641,0.9338464934497386,0.9840431387752641,False,10538,94908,799264,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Achromobacter;s__Achromobacter sp016428805
3892000,0.02102806263034481,0.40701529248208745,0.02056341376441222,0.008672979140809545,1.8213347346295323,1.0,1.6753371296673576,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_001399565.1 Variovorax paradoxus strain=H090, ASM139956v1",c1d11678015af6a4df21e712d2728c0f,0.41621216982140946,3806000,3,46306000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8828699810476432,0.9721198952861961,0.9274949381669197,0.9721198952861961,False,6932,101840,799264,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Variovorax;s__Variovorax sp900115375
3746000,0.020239240137017386,0.8581901489117983,0.020239240137017386,0.015230261840893622,3.2495995728777363,3.0,2.1121533509017265,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428745.1 Elizabethkingia sp. ASV34 strain=ASV34, ASM1642874v1",c81c05f60ced59b403938042c0028901,0.8581901489117983,3746000,4,42560000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8817817443661264,0.9950789358794394,0.9384303401227829,0.9950789358794394,False,12173,114013,799264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__Elizabethkingia miricola
3248000,0.017548599029640274,0.785039941902687,0.017521584560690705,0.16875775713656563,41.59173604687018,41.0,11.613275370220173,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.7862503025901719,3243000,5,39317000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.877733470772927,0.9922725890131414,0.9350030298930342,0.9922725890131414,False,134882,248895,799264,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
3078000,0.016630107085354916,0.6955932203389831,0.016630107085354916,0.015354125795732074,3.987004548408057,4.0,2.379075463096666,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429155.1 Pedobacter sp. ASV12 strain=ASV12, ASM1642915v1",8ea15f9c0e21bf88fa984f9c1e9dea06,0.6955932203389831,3078000,6,36239000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8762126474775732,0.9883589251129752,0.9322857862952743,0.9883589251129752,False,12272,261167,799264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429155
2982000,0.016111429281523183,0.5090505464480874,0.01610602638773327,0.009369870280658206,2.5122442133512246,2.0,1.820602497511712,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_018831735.1 Pimelobacter sp. 30-1 strain=30-1, ASM1883173v1",59bf3016a7469b7f169e794546d11d47,0.5092213114754098,2981000,7,33258000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8753175077554791,0.9784651753694324,0.9268913415624558,0.9784651753694324,False,7489,268656,799264,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp018831735
2184000,0.01179992003717191,0.31550028918449974,0.011789114249592081,0.005013362293309845,1.8363886342804767,2.0,1.0896123862891702,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003852455.1 Rhodococcus sp. KBW08 strain=KBW08, ASM385245v1",83a739334eac06a9aafdfec9aa174305,0.3157894736842105,2182000,8,31076000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8665678060144615,0.9634995964185539,0.9150337012165077,0.9634995964185539,False,4007,272663,799264,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus erythropolis_D
2012000,0.010870622305306723,0.32907452907452905,0.01085441362393698,0.005561366457140569,2.2125435540069684,2.0,1.6579362366142008,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_013823325.1 Methylobacterium sp., ASM1382332v1",f3ae498999dd8cb260bb75399301f42a,0.32956592956592956,2009000,9,29067000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA18_P45_M06_WK9_2.trim.fastq.gz,DNA18_P45_M06_WK9,aabb8ffd,185086000,31,DNA,1000,185086,True,0.8642778202622476,0.9648276742209047,0.9145527472415762,0.9648276742209047,False,4445,277108,799264,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__Bosea sp013823325
