intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4618000,0.022718104627251885,0.9935456110154905,0.022718104627251885,0.10698139511506036,17.51450844521438,17.0,12.754482121631936,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428875.1 Xylophilus sp. ASV27 strain=ASV27, ASM1642887v1",f85162e548135bd23c305040ecaffc78,0.9935456110154905,4618000,0,66532000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8850743300316909,0.9997911408909622,0.9424327354613266,0.9997911408909622,False,80882,80882,756038,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Xylophilus;s__Xylophilus sp016428875
3768000,0.018536556568966026,0.5594773205166717,0.0183250194318998,0.020353474296265533,4.131006711409396,4.0,2.6649133974788635,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_000018665.1 Delftia acidovorans SPH-1 strain=SPH-1, ASM1866v1",2dc41621472bcb21e0d78bdd26abd3aa,0.5659357164313608,3725000,1,62807000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8792856180198804,0.9818038827310296,0.9305447503754549,0.9818038827310296,False,15388,96270,756038,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Comamonas;s__Comamonas acidovorans
3703000,0.018216791129214753,0.5611904038870331,0.018182354851087695,0.01063703147196305,2.1758658008658007,2.0,1.4876554840195526,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016428805.1 Achromobacter sp. ASV32 strain=ASV32, ASM1642880v1",7611d959c597eb2462948a8ef0812806,0.5622532645004555,3696000,2,59111000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.878792192092741,0.9815971524498427,0.9301946722712918,0.9815971524498427,False,8042,104312,756038,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Achromobacter;s__Achromobacter sp016428805
3560000,0.017513307161761957,0.6408640864086409,0.017513307161761957,0.011089389686761776,2.3550561797752807,2.0,2.171263352844521,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429065.1 Pedobacter sp. ASV17 strain=ASV17, ASM1642906v1",f0ef73ff9c535b91c9776aab04acba60,0.6408640864086409,3560000,3,55551000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8776764732308133,0.9857496761248556,0.9317130746778345,0.9857496761248556,False,8384,112696,756038,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429065
3254000,0.016007949860779046,0.7031993082576741,0.016003030392475182,0.025834680267393967,6.004303719643406,6.0,3.2775090706112198,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_017418975.1 Sphingomonas sp., ASM1741897v1",5bc59ff9ef39ade5aa59f81c727a47f1,0.7034154777345439,3253000,4,52298000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8751355891439545,0.988715521992264,0.9319255555681092,0.988715521992264,False,19532,132228,756038,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas sp017418975
3230000,0.01588988262148627,0.5719858156028369,0.015870204748270805,0.017352302397498538,4.066646001239926,4.0,2.599338887151567,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_003208655.1 Pedobacter nutrimenti strain=DSM 27372, ASM320865v1",90e8ff05ba9cc526d5d3b9ccb5958dd0,0.5726950354609929,3226000,5,49072000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8749266296960431,0.9821799810166479,0.9285533053563455,0.9821799810166479,False,13119,145347,756038,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter nutrimenti
3219000,0.015835768470143747,0.7249717514124294,0.015781654318801224,0.030208799028620253,7.1193890274314215,7.0,3.591920571546447,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429155.1 Pedobacter sp. ASV12 strain=ASV12, ASM1642915v1",8ea15f9c0e21bf88fa984f9c1e9dea06,0.727457627118644,3208000,6,45864000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8748303539770421,0.9897879993624374,0.9323091766697398,0.9897879993624374,False,22839,168186,756038,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016429155
3001000,0.01476332437990102,0.5056444818871103,0.01476332437990102,0.007774741481248297,1.9586804398533821,2.0,1.2462374394935372,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_016429105.1 Flavobacterium sp. ASV13 strain=ASV13, ASM1642910v1",16517ade4026d2d2a99323eb07430c7c,0.5056444818871103,3001000,7,42863000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8728536344246679,0.9782427134227221,0.925548173923695,0.9782427134227221,False,5878,174064,756038,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium chilense
2863000,0.014084437753967552,0.6925683853788429,0.01407459881735982,0.013323404379144964,3.5207969241523944,3.0,2.1949715803928393,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCA_023401895.1 Proteobacteria bacterium, ASM2340189v1",8032d226c34445df18cf6335cc7972cd,0.6930525296538368,2861000,8,40002000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8715291546411451,0.9882422661345401,0.9298857103878426,0.9882422661345401,False,10073,184137,756038,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Microvirgula;s__Microvirgula aerodenitrificans
2557000,0.012579080452984642,0.4134304207119741,0.01256924151637691,0.008719138456003535,2.5800391389432487,2.0,1.874787084697767,/bsuscratch/jessicabernardin/03_Exp1_metagenomics/13_sourmash/matches.zip,"GCF_001692425.1 Agrobacterium tumefaciens strain=15-174, ASM169242v1",bf32457cf7133a6feb1263d6ba51c710,0.41375404530744336,2555000,9,37447000,/bsuhome/jessicabernardin/scratch/03_Exp1_metagenomics/03_Trim/DNA/paired/DNA27_P33_M09_WK9_2.trim.fastq.gz,DNA27_P33_M09_WK9,715e4569,203274000,31,DNA,1000,203274,True,0.8683570837237323,0.9719341613018941,0.9201456225128133,0.9719341613018941,False,6592,190729,756038,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium fabacearum
